Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Rizz Rullzz,8 months ago,Thanks alot  nice video as always,https://yt3.ggpht.com/ytc/AGIKgqMoD1n3z6KsA_OmHW47thhknlik1ry0TcGI5ogJNg=s48-c-k-c0x00ffffff-no-rj,0
abdullah malik,8 months ago,sir you did major in software engineering?,https://yt3.ggpht.com/ytc/AGIKgqNO4TP1zPxhrTKXNviUzqHzJ1sKT0z9fPV7gg=s48-c-k-c0x00ffffff-no-rj,0
Abdul Hameed Khan,8 months ago,Waiting for a long time. Thanks,https://yt3.ggpht.com/ytc/AGIKgqO78wPs4MZfdpH9aBTfkcyc1QqsLY2jJjNOaBVqUQI=s48-c-k-c0x00ffffff-no-rj,0
Designing with Hassan,7 months ago,bahi please tell about computer engineering!!,https://yt3.ggpht.com/TFxQoaKmD9Am_gvvwtBrk42s9ykKmFUQ6NziaZ--fHP-EYH9IuGrhg6VouYwbyXGSdxJ0xKw=s48-c-k-c0x00ffffff-no-rj,0
Telecomguy1,8 months ago,"Hello Ehmad, I recently discovered you through Muzamil's channel. Im in the US and need a contact or two for some work for my business. Is there a way I can get your help? 
Thanks.
Ashfaq",https://yt3.ggpht.com/ytc/AGIKgqNGuwJ1zzrXYSse63ufbzQrHYEEjjF7cgZYkw=s48-c-k-c0x00ffffff-no-rj,0
Koops PUBGM,1 month ago,Thank you for this video,https://yt3.ggpht.com/Yai1Gk9wewQmX81aimDVS1UkpSVaKelmLIPeIIhwqTj8rmaLjfc0g5r4WxrltO6HXqFt1RI1=s48-c-k-c0x00ffffff-no-rj,0
Musawir Butt,8 months ago,Best ,https://yt3.ggpht.com/ytc/AGIKgqMX2y5XBgIEjRzmQ8xXTE3TrMBJnhpZQLsePSDpoU8kk89Y_NtIWAnNcN0cO1OM=s48-c-k-c0x00ffffff-no-rj,0
Aswad Khan,8 months ago,How to get a job if  two and half year  gap between after pass out of university,https://yt3.ggpht.com/ytc/AGIKgqN_y5cDR-saW-E9NUeXVtjzRZL1oWcR8A6wxe98=s48-c-k-c0x00ffffff-no-rj,0
Ahmad Waheed,8 months ago,Please is series ko continue rakhie ga.,https://yt3.ggpht.com/ytc/AGIKgqN2m8GmFg33DyF4GZKPVlSKpaf4g--YsTb-9Pd0=s48-c-k-c0x00ffffff-no-rj,3
A I.,8 months ago,Best video.,https://yt3.ggpht.com/HRwx2HMgrydzIoJKWUU4fAf69WXq51t9ca059rXvSjGT5KteMCPYFlenvbRMu75RDONtiNBV0Q=s48-c-k-c0x00ffffff-no-rj,0
Neon Shorts!,8 months ago,"Bro doing software engineering as Non recognized means non PEC matters for job in Pakistan or going to abroad for studies or job??
Plz guide I'm stuck in this shit",https://yt3.ggpht.com/veNgV98IE2Yi7UDByyQ3-eQ3btCPljF-NsqzPxq6u-NjGEHidm42gVwNefClRxw4Jqb9MxvZ=s48-c-k-c0x00ffffff-no-rj,0
Mujtaba Qureshi,8 months ago,"You have told nano degree in data science and react js , what does is mean?",https://yt3.ggpht.com/ytc/AGIKgqOIXMytXPyZ9Pjbox61Y2-bF-v6huza3yilbEENQw=s48-c-k-c0x00ffffff-no-rj,0
Cloud Sensei,7 months ago,Time complexity of your career is log n,https://yt3.ggpht.com/jeKcmz0I2B0wkW-7P1RqBDQjTLmWFwSFqDI9AmTylgKCcISdwjnqhh-1gtrh19ztAk-vmyz60eM=s48-c-k-c0x00ffffff-no-rj,0
Designing with Hassan,7 months ago,bahi kaya computer engineering ka scope hay please tell.............,https://yt3.ggpht.com/TFxQoaKmD9Am_gvvwtBrk42s9ykKmFUQ6NziaZ--fHP-EYH9IuGrhg6VouYwbyXGSdxJ0xKw=s48-c-k-c0x00ffffff-no-rj,0
Saim Rafique,8 months ago (edited),maine suna hai universities me bas ratta chalta hai skill nahi sekhate ye sach ha kya?,https://yt3.ggpht.com/ytc/AGIKgqMtyHeMJ67Nbbtz_GLlvTYnAC0DjPgFjGEIVHcsKFuHV0BTg5q94IpBjf9-HdHD=s48-c-k-c0x00ffffff-no-rj,0
