Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Sami Ullah,8 days ago,"سلامت رہیں سیدی۔
آپ مسکراتے ہیں تو امید بندھ جاتی ہے، دکھ دھل جاتے ہیں زندگی آسان لگنے لگتی ہے کہ چار ہی تو دن ہیں نا گزار لیں گے ایسے بھی اور ویسے بھی۔ آپ حقیقتیں عیاں کرنے لگتے ہیں تو دل بیٹھ سا جاتا ہے کہ نا جانے اپنی جھوٹی انا کے چکر میں، مَیں کس کس کو روند آیا ہوں۔ اللّہ تعالیٰ پر یقین دلاتے ہیں تو پھر سے ہم ایسے طفلِ مکتب جی اٹھتے ہیں کہ جو بھی سہی جانا تو اللّہ میاں کے پاس ہی ہے نا۔
سیدی رات کے آخری پہر جب گلیوں میں سناٹا ہوتا ہے، جب چاند مکمل ہوتا ہے، جب نور عیاں ہوتا ہے، جب میرا دل پوری شدت سے رب العالمین کی حاکمیت کا معترف ہوتا ہے تب دل ہی دل میں کچھ کہتا جاتا ہوں ، کچھ خطاؤں کی معافی مانگتا جاتا ہوں، کچھ وظائف کا ورد کرتا ہوں اور یوں زندگی کا ایک اور دن جینے کےلیے تیار ہوتا ہوں۔ سیدی میں ایسے ہر لمحے اپنے لیے اپنے پیاروں کےلیے دعائیں مانگتا رہتا ہوں۔ آپ کےلیے بھی مانگا کروں گا۔ رب تعالیٰ کو راضی کروں گا کہ وہ اپ پر اپنی رحمتیں نازل کرے، اپ کو اپنی حفظ وامان میں رکھے۔ جیتے رہیئے ، مسکراتے رہیئے، کہ  ہمارے لیے تو آپ تپتے صحراؤں میں کسی عمدہ سائبان کی مانند ہیں۔ آپ مسکراتے ہیں تو ہم بھی مسکرادیتے ہیں ورنہ تو_______؛ 
""ہم سے کاہل خراب حالوں کا
مسکرانا بھی کام ہوتا ہے""",,2
Azhar Alam,8 days ago,You're kind of my father figure. With the help of your experience and wisdom I started to make my life slightly better. May Allah grant you heaven. Inshallah.,,1
Shakeel Mr. Movie,8 days ago (edited),speaking truth. you are absolutely wright. i agree with you. God Bless u Respecte Zeshan Usmani Sahib.,,1
Shan lashari,8 days ago,Sir ap sahe kha raha hien justuju ka safar parhna k biad soacha itna bhi mushkil thori hey mulk mien kam karna yaqeen  na yahan time py paisa deta hien na izat sir bahir k client paisa tu deta e hien lakin jo respect deta hien which is un definable,,2
SHAKEEL AHMAD  HAZARI,8 days ago,"ماشاءاللہ
بہت عمدہ گفتگو میرے عبداللہ",https://yt3.ggpht.com/4qx9SHjLK1hDr1vbqve0YTX8QkFbb-lfaLACd3bKFRlEOUhVFLsdsM6ILQ3PskVUsUWFjxO2=s48-c-k-c0x00ffffff-no-rj,1
tehseen khatoon,8 days ago,"MashaAllah Sir Zabardast advice
Allah Taala aapki har dua qubool farmaye Aameen",https://yt3.ggpht.com/ytc/AGIKgqN4-cwq2cGrUcORbUSxGCrjow0P6JgKD-72QA=s48-c-k-c0x00ffffff-no-rj,2
Muhammad Ammar,8 days ago,مَاشااللّٰه,https://yt3.ggpht.com/cgj4kfg6Bzg8qCQUtzOBLfw4G17-V8SgvzyZQfm64THnWitqtyvr5M-v29fYjV604R3_-2Y0DIU=s48-c-k-c0x00ffffff-no-rj,1
Soul Healing Quotes,8 days ago,"Success is not the key to happiness. Happiness is the key to success. 
If you love what you are doing, you will be successful..New friend here",https://yt3.ggpht.com/VRCXig-wYmYQhORW4x5NHsgQ48zC40lCALmVEFCdD_BSPeFh7_GTzgraCLj4qDB_3sp448fuScM=s48-c-k-c0x00ffffff-no-rj,1
bachoogranger,8 days ago,"بند مٹھی سوا لاکھ کی 
کھل گئی تو راکھ کی !! ",https://yt3.ggpht.com/ytc/AGIKgqNw7OK-p3P2t6uX24i-hG104JFGxdtZudznMQ=s48-c-k-c0x00ffffff-no-rj,2
Mujahid Saleem,8 days ago,بھائی ذیشان اللّٰہ رب العزت آپ کو دنیا آخرت میں کامیاب فرمائے آمین بہترین تجزیہ ہے ۔ کوشش یہ بھی کیجئے کے معاشرے کے روشن پہلو بھی اجاگر کریں ۔  آپ سے گزارش ہے کہ امر بلمعروف ونہی عن المنکر پر ایک بہترین ولاگ بنائیں ۔ ا,https://yt3.ggpht.com/BD-Rsxvus6_iqhUsYpzTTN4NskLqSN_xI6k60_FXe--lncp7AESOxgmEt_wacP_qV7dEJz_1HME=s48-c-k-c0x00ffffff-no-rj,2
