Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Zeeshan Afridi,2 weeks ago,"Thank you for you kind words all the time, after listening you for a few time, not its been a habit listening you regularly!",,1
STATISTICS.2nd year,2 weeks ago,Very informative.thanks for sharing,,2
Yasir,12 days ago (edited),Allah SWT aap ko ajar de or ezat de Ameen,,2
Tabin Haider,2 weeks ago,"Your insights have a great depth 
How about a subsidized consulting slot at mentoga for students? ",,1
Arsalan,2 weeks ago,"Sir itna asan nahi hai is particular niche ko access krna.. 90% of time they say even remotely you are not allowed to work with us because of gov foreign employee restrictions. 
Its easy for you because of your access to the US and global markets and more specifically your reputation",,2
Hafiz Saqif,6 days ago,An amazing video..loved the content and it's flow..,,0
Md Yasir,12 days ago,"The destination is bumpy, there is thick darkness on the way.  And you are the light of hope on all the dark roads, thank you from the bottom of my heart, from india IMAM",,0
Xoundz MasteR,2 weeks ago,سر جی عبداللہ تو ڈیٹا سائنٹسٹ ہے، کیگل گرینڈ ماسٹر ہے، دنیا جہاں کی سرٹیفیکیشنز بھی اس کے پاس ہیں،پروگرامنگ اور سکرپٹنگ کا بھی گرو ہے، لیکن آئی ٹی سے وابسطہ پاکستانیوں کی اکثریت اتنی سکلڈ نہیں ہے۔ یا اس لیول کی مہارت نہیں ہے۔ تو ایسے میں کانٹریکٹس لینا آسان تو نہیں۔,,2
Abdul Hakeem Mughal,13 days ago,"Great video, thank you for creating this, There are some points I'm unable to understand, as you said, Run a Scrapper and find the data, and create localize audience on Facebook, I not pick that term could you please elaborate a little bit more about what exactly meaning of creating localize audience on Facebook.

Thanks",https://yt3.ggpht.com/ytc/AGIKgqOZZbWJAglbzqrIzKMZ-IPRuxMmtSvBB1nlg8vw=s48-c-k-c0x00ffffff-no-rj,0
Aisha Shahid,2 weeks ago,Abdullah ap hi hain na?,https://yt3.ggpht.com/ytc/AGIKgqMyZ3a1iQrV9Ro1suz8xTCj1B0pbuPRifJs1uY0BQ=s48-c-k-c0x00ffffff-no-rj,2
xxx x xxx x,2 weeks ago,عبداللہ کو ٹویٹر سے کنٹریکٹ مل گیا مبارک ہو سر️,https://yt3.ggpht.com/ytc/AGIKgqNwMGzAMkzFaYYPW1bVYbXnVdTMmj1T9SXX5w=s48-c-k-c0x00ffffff-no-rj,0
The Mindset Mentor,2 weeks ago,"Summary 
1.  Follow the money
2. Read international Business news
3. Maintain Unique selling preposition 
4. Launch a company in US
5. Use data science for lead generation",https://yt3.ggpht.com/ujqLyUMnoVl0BSOMqX9uWclFp0BZRavbZab8tJ48B5347Y_u4GXzt9BX7TR77CMu4geiuER1qkA=s48-c-k-c0x00ffffff-no-rj,0
A fading breath,2 weeks ago,,https://yt3.ggpht.com/2fDSt0p6W4FWQncTfrHIT4DQY1n4fGTa7jCGrcy1SbBwtA7fi1qtNBx40Fr_D-F4VSRI6gugtQ=s48-c-k-c0x00ffffff-no-rj,2
Dear English,2 weeks ago,You are such a blessing for Pakistan ,https://yt3.ggpht.com/v75bJ_yRuXjrwtbkypqBM0Y2c2p1F4lW9HetdbQdvWfwPHUCVHkWb5fGh-TjoF5tzQoIE85_oMY=s48-c-k-c0x00ffffff-no-rj,0
Islamic 99,2 weeks ago,Jazak Allah,https://yt3.ggpht.com/MEhl43o63A61WfGQ81199I101nFJc5iQBC-i2T6Oei0lpUuPjIOBRy07hoyMWhNoSfHpxucHAw=s48-c-k-c0x00ffffff-no-rj,2
