Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Info G,3 days ago,Haris bhai Ramzan ki thori respect krlo yr,https://yt3.ggpht.com/7SN1K_NQS_s8nd3Wk7uF4aoKvNFhZkCBvp5IG-6ty9SQ7lwVVuVKgnWCmMiBo5btdMgUynnc=s48-c-k-c0x00ffffff-no-rj,0
Top10win,1 day ago,Bhai last wali ki sahi manji thoki,https://yt3.ggpht.com/441BSncu5qJ4qu-q_1JPKGJPnqejodIH0wn3uyCD4MiKq500oGYN1sOLKcpMeQyFqeJOFYOg2Pg=s48-c-k-c0x00ffffff-no-rj,0
Usman Majeed,2 days ago,Mast joke mara end py whare the 5 Black ,https://yt3.ggpht.com/ytc/AGIKgqOvP_8iGNFoXyXvmsMj7uFZ1HG6NZ--hxxfQVEp3umDO3Wim7tfsrQur-dtngNU=s48-c-k-c0x00ffffff-no-rj,0
Umair Tariq,1 day ago,Haris bohat rami ho beta,,0
Mateen_Mughal👑🙂,3 days ago,Yr wali to best video thi,,0
FACE GAMING,3 days ago,Kabi darband ao to metup karay ghay,,0
KPK Lion Gaming,3 days ago,Big fan from kpk peshawar,,0
Ghulam Mustafa,3 days ago,,,0
iPak olaf,3 days ago,"Comment kardia Lekin me or video ka intezar nahi kar raha 
Meanwhile my heart: aby to Pagal hai ESA content KAHA mele ga",,0
Shahry Edits,2 days ago,,,0
hamdan iqbal,2 days ago,level,https://yt3.ggpht.com/ytc/AGIKgqNxS8lGqjGrXkX3vF-YBERcvVNsYcrEvPszGCNGFBbdB_2kXs7eCqv7ywmy-Wrt=s48-c-k-c0x00ffffff-no-rj,0
پاکستان,2 days ago,,https://yt3.ggpht.com/vmTrX4h_ipR6v9pca9k1QQlyDvklPyc91NNI7fzlXzm1g5Z732QzgAaM39_Np7kz8R6P6oHeBA=s48-c-k-c0x00ffffff-no-rj,0
Raja Hassan,10 hours ago,bahi aur bano is tarah ki omegle,https://yt3.ggpht.com/7EXTHFH0vaoB9p1YAzzeUBOmWCZhP6BpoF7i4_Zu9oYsROBlmhMHFzb4PbqdBb9JbEGchjx4fLU=s48-c-k-c0x00ffffff-no-rj,1
Big Taco,15 hours ago,last mei ,https://yt3.ggpht.com/ytc/AGIKgqPDGeKScD8ZYLfPGMW0dPy_DaXovtcgk2diIA=s48-c-k-c0x00ffffff-no-rj,0
Wasif Masood,2 days ago,Yaar buhat maza aaya yeh video dakh kar,https://yt3.ggpht.com/H3RTfccXp4HQ1jgue-XvTfeAZ3_RHndHRNmpk-6k9FsriK4p5OrafT9DGL3WnQ9K6uOPdPcHvtA=s48-c-k-c0x00ffffff-no-rj,0
MIRZA YT,1 day ago,Best part is me ched  banana,https://yt3.ggpht.com/KQQfx4vgWG0u9qNzrkzSsyH5jptrIlhMWgKVkjao2d57hPr7-iOxnkifgH4HqMI1w7fNOWJkXA=s48-c-k-c0x00ffffff-no-rj,0
Malik Rizwan,3 days ago,️,https://yt3.ggpht.com/ytc/AGIKgqPPqyGonRMX-NJKnNScJsg_dTVHZV0u1s9-9g=s48-c-k-c0x00ffffff-no-rj,0
Hammad’s Video diary,23 hours ago,Bhai har week m ek episode ana Chahiya,https://yt3.ggpht.com/CinPSbyedc576HKJkMizxmocPwAHwoEpX9FLEQpOkU-mZ81YshY6NTn8PVhY_jGurWM28-CtSRM=s48-c-k-c0x00ffffff-no-rj,0
Ehtisham Waheed,1 day ago,AJ Kal Ramzan hai Roz bnya karo,https://yt3.ggpht.com/KVMlrev0Oh39JqopPhRfwJpZdT5sQq3xNDkvFXkuR-nH4CQKo1BQtWOyRjiBnjahJiFCCct-QQ=s48-c-k-c0x00ffffff-no-rj,0
Adeel Aleem,3 days ago,Where are the 5 other black guys ,https://yt3.ggpht.com/ytc/AGIKgqPRcMl1T6cFiWM87gm5tLINtBpYZAGcj-Nuq2EREQ=s48-c-k-c0x00ffffff-no-rj,0
Danyal khan,3 days ago, ketchup ksmy ,https://yt3.ggpht.com/IV9idy5GbypMdEvRkpYnwSL6ukguGMeIWotGY_GkON4-Dx4wUbcaV9BAuyB9SgkjWNSMB2I-=s48-c-k-c0x00ffffff-no-rj,0
Tiktok Freak,2 days ago,Haris bhai big fan. Kindly reply konsa VPN use karte ho????,https://yt3.ggpht.com/ytc/AGIKgqM-BRVYD6tnutMp2peUQz26EAdou-iQRmNZUIlDG46VU1J4cR0oLvR8lvVc9Fhs=s48-c-k-c0x00ffffff-no-rj,0
Malik Official vlog,3 days ago,Haris larkio ka iklaota waris,https://yt3.ggpht.com/ytc/AGIKgqNFvA_1P9xZ-3yEmbqbYCKcFK_RQV4IGex6Bbrh=s48-c-k-c0x00ffffff-no-rj,0
rustam khan,3 days ago,Haris bro yey Omegle wala section roz aik video honi chaiey bara he mazydar hota hy,,0
Aliza malik,3 days ago,Last wala acha th,,0
zeeshan suleman,2 days ago,Hahahaha yrr daily kasm se,,0
Ruthless Noob,3 days ago,8:09 victor hrami ,,0
BRIGHT FACT,3 days ago,Hello beautiful lady how are you ,,0
Javith,19 hours ago,You are Muslim?,,0
uzarr Baloch,2 days ago,Haris Bhai apka jawab nh,,0
Numan Hassan,12 hours ago,6:38 is mein chaid banana Akeley Akeley ,https://yt3.ggpht.com/ytc/AGIKgqNrTQnusCFO5b_Zeq5WvXdPSrFbriZMo-6e02z0=s48-c-k-c0x00ffffff-no-rj,0
Obaid Ur Rehman,2 days ago,best video,https://yt3.ggpht.com/ytc/AGIKgqMJrDnRvW51pkiN3R005rKTV9_WrjRn-qzT9rs3ihM=s48-c-k-c0x00ffffff-no-rj,0
Laraib A.K,3 days ago,last wala kamal tha,https://yt3.ggpht.com/ytc/AGIKgqPPGn7Zm8UFFVfcAvqwJk5l8jIDbmflIU2ugju30g=s48-c-k-c0x00ffffff-no-rj,0
Hanzala babar,1 day ago,Maza sirf apki omegel pay ata ksm say,https://yt3.ggpht.com/jWRLdz9Ep8414RrY85J1cjaCW35bKZIO9dg_zzqsMNDCWaLVhl18UQEuOWYjK2Bk-My-6nRc=s48-c-k-c0x00ffffff-no-rj,0
itz sami,3 days ago,The end where the other 5 blacks guys,https://yt3.ggpht.com/ytc/AGIKgqPc6Pobk8IjwFvnOqqObbjCL_I5qw8qx2_dnw=s48-c-k-c0x00ffffff-no-rj,0
Rehan Rajpoot,15 hours ago,Level ,https://yt3.ggpht.com/ytc/AGIKgqP8RdNEqyEqnWhjcjCzGd1PD8wARwuSFyMPVwSOCw=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Ali Raza,3 days ago,Haris Bhai part 2,https://yt3.ggpht.com/ytc/AGIKgqMMrK3XYUUXsSxQaEYoDCfg_D3SDPACd1WxzDXrSbrpUuT04IxWA5AIqItFud_V=s48-c-k-c0x00ffffff-no-rj,0
Tahir Moazam,3 days ago,Prank ho gy,https://yt3.ggpht.com/QkpFJkjUCLEXWCrhf2mwlFxr43B98HM-lJ_TdYcdhxPPq5UTKF5s7nZF47xBbNtdUaMKECluKb4=s48-c-k-c0x00ffffff-no-rj,0
Frenzy harry gamer,2 days ago,Haris this month of Ramadan,https://yt3.ggpht.com/0YK15ScOIWg8DqmpC2EU59gq11glwOi6WKvvNqXiuI99XRutdUwC-nCX5Isq5Sju6zVYsoXJfQ=s48-c-k-c0x00ffffff-no-rj,0
Rana Usman,3 days ago,Level Hai Video ka.,https://yt3.ggpht.com/bjJi7V8CeLmi5j9FNZb4w5o_pTanL0KyOls5xtTGYuCJDVLEjfy4VTirhD1JjDkuUc36kbcv3A=s48-c-k-c0x00ffffff-no-rj,0
