Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
arman editz 01,56 minutes ago,Beg fen,,0
aleem randhawa,2 weeks ago (edited),SUBHAN ALLAH ALHAMDULILLAH LA ILAHA ILLAL LA ALLAH HU AKBAR ALLAH HU AKBAR ALLAH HU AKBAR ALLAH HU AKBAR SALLAL LA HU ALAI HI WA AALIHI WASALAM SALLAL LA HU ALAI HI WA AALHI WASALAM SALLAL LA HU ALAI HI WA AALIHI WASALAM SALLAL LA HU ALAI HI WA AALIHI WASALAM SALLAL LA HU ALAI HI WA AALIHI WASALAM SALLAL LA HU ALAI HI WA AALIHI WASALAM SALLAL LA HU ALAI HI WA AALIHI WASALAM SALLAL LA HU ALAI HI WA AALIHI WASALAM LA HAOULA WALA QAOUWATA ILLA BILLA,,0
HSH Way Tailers,10 days ago,MasAllah very smoth vlog,https://yt3.ggpht.com/Q6cLjs9v0doTpN74_yDNZfeO9NagS7Axury6kn_qPPKVJuJiEkUtyAdJA5zjMbHUChwJ4XmbEA=s48-c-k-c0x00ffffff-no-rj,0
aleem randhawa,2 weeks ago,YA ALLAH,https://yt3.ggpht.com/ytc/AGIKgqN6r1mHIglpCPO4SPILfpZqAw6UFgaRJzuTYIKP0w=s48-c-k-c0x00ffffff-no-rj,0
Harun Khan,1 month ago,Jabar dast,https://yt3.ggpht.com/ytc/AGIKgqPtbM61ozFPaBM6tDU2BQWQBcMmCF4eSrWiAeiVHqcHHlQiQBNwLOWT02RxY-IP=s48-c-k-c0x00ffffff-no-rj,0
rolex nancy,13 days ago,Maza Agaya,https://yt3.ggpht.com/ytc/AGIKgqNduvKs-Trrzol2_HGoKckmHCRSDC8g842rqY4oS9NWa-jsHGQPJremgs8-KRya=s48-c-k-c0x00ffffff-no-rj,0
Mustakeem Khan,2 weeks ago,Assalamu walikum mai indiya se hun hazrat mujhe aap ki taqreer bahot achchi lagti hai or ham aap ki taqreer dekhte hai hazrat anabia nam ke mane kya hota haio or juma me kitni rekat hoti hai,https://yt3.ggpht.com/ytc/AGIKgqNjMQgHcdtcWHfQYJH9nxeShZSoEJUnJ48ggZ3clj4YVGgOEQKAly5Tl19CFX1_=s48-c-k-c0x00ffffff-no-rj,0
waşeffarök,13 days ago,Bigger brain doesn't mean inteligent,https://yt3.ggpht.com/N4vlAtzPBEuvfRAPH4mSPkWXsJA83O0CvqFXQr4VefEMimonz539l991UDI6kENflbM44KxshA=s48-c-k-c0x00ffffff-no-rj,0
Tariq Arfani,12 days ago,Hazrat mufti shab plz meri madad karo meri ghar ki pareshani dor ho jae  mera name tariq hai meri umar 19 sal hai mera is duniya mai koi nahi hai mere abbu ki bi intkal ho gai hai plz dua karo mere liye aap ko quran ki kasam hai quran ke malik ki kasam hai plz,https://yt3.ggpht.com/ytc/AGIKgqMcjR6uMbUBsLcT2i0ZBxeBwo6VO-MPJM4LS0X6SRFMybUTR9uz1qK6b8h6iJX8=s48-c-k-c0x00ffffff-no-rj,0
Abdul Moiz,2 weeks ago,3:35 monkey looked so sad inside small cage,https://yt3.ggpht.com/ytc/AGIKgqNMc9i3lwhAe7OUQU0JDCHmvOMXvfjFEvvbGDWhJg=s48-c-k-c0x00ffffff-no-rj,0
Zahidullah124,3 weeks ago,Sheikh said ek khanadane vlog having I love,https://yt3.ggpht.com/WdszQn3d6w5WTh5Ohp9lakhcIhQaKEvqgssliY6CTaeKqqiQjiVZu9AdxEoI4smgyX2XYoX0YAw=s48-c-k-c0x00ffffff-no-rj,0
Umema🌻,2 months ago,"Mufti sahab  ap na  mujha bohot motivate kiya ha 
pata nhi q mufti sahab meri khowaish ha ka ma ap ki wife sa zaror milo ma fan ap ki hon lkin ma aun sa milna chahti hon ma aunha dekhna chati ho ap ki first wife sa mero dua ha ka Allah aun sa meri Zindagi ma zaror mulaquqt krwaya agar ma ap ka city ma rehti to ma zaror   ka gajra aunha apna haton sa pehnatii ️",https://yt3.ggpht.com/7QuiY7QZ_No7OkA3D-vDpQ4ep189k5dr0VCVaSQOCCdJvG2BX6NvNtTTbyp2ybcS52nh3Y5OBQ=s48-c-k-c0x00ffffff-no-rj,4
Nasim,2 weeks ago (edited),"Sher ni bagh h Tiger mtlb bagh
Lion mtlb Sher",https://yt3.ggpht.com/ytc/AGIKgqOa-rmDhCSP-EzGPcJPZLDnXKqIXcXZtjJBqQrpZdijdGwgj750JtzPpH-B7hWw=s48-c-k-c0x00ffffff-no-rj,0
Syed Yaqoob Ali,2 weeks ago,"SubhanAllah, mujhy tou pata hi nahi tha k ya bhi sahaba ki tabydari ma shamil hy.

You tube vlog.

Ab tou ma bhi banaun ga oor paisay kamaun ga.",https://yt3.ggpht.com/ytc/AGIKgqNyRquSfXtdn25LByOUCnR07SwvufIn_4-Wbw=s48-c-k-c0x00ffffff-no-rj,1
Urooj,3 weeks ago,"Wild Animals per please reham karain Itnay choutay choutay pinjro main kion band ker dia becharo ko  zulm bhai ye ! Farm animals paalnay chaheyye bus baqiyon per zulm se bachna chaheyye specially Lions, Tigers, cheetahs! Hiran bhi bezaar hoga bechara",,0
Muhammad Sheraz,10 days ago,"Assalam o alikum 
In k eggs aur baby sale hoty hyn kya",,0
Abu bakr Ibnzuber,1 month ago,"Where is this
In oman",,0
funny animals,12 days ago,Mufti Sahab K bakrii ka set up wow aur hen chiks bee,,0
Jalal bloch Bloch,3 days ago,Janwaro ko qaid Karna mujhe nahi Acha Inke zindagi Azad ha insano ne bs qaid kar diya ha inko,,0
Hassan Shahid,2 weeks ago,Mufti had no idea he cnt differentiate bw lion tiger and cheetah,,1
Ameer Hamza,2 weeks ago,Mufti sahib inki bhi 4 shadi krwa dain,,1
Tariq Arfani,12 days ago,,,0
Fachi Faraz,2 weeks ago,Bhai to porcupine ha ...jism se kata nhi pehnkta ,https://yt3.ggpht.com/ytc/AGIKgqPwxbQlRKtxCf4B13zHlQ9qN1NB2Ixw6QRRkw=s48-c-k-c0x00ffffff-no-rj,0
Fatima's tips,13 days ago,Mufti sahab ka number milsakta hai,https://yt3.ggpht.com/qEiQRPnEz8T5PCgDz-jic3EcbMcDIOkrb9rOI18KYyX1Uil66AVKoKvf-0J0NierM0yFJwCFppA=s48-c-k-c0x00ffffff-no-rj,0
Anum Siddiqui,2 weeks ago,Starting main pets Animal k Jo Maalik Hain unki awaaz slow hae jis ki wajaa kr wo Jo info dai rahe about animals wo theek SE Sunaai nae dai rahi. Mtlb unhe bhe ️ mic use krna chahye.,https://yt3.ggpht.com/ytc/AGIKgqOCA5XmmrMRVV6epkekIYRNKf0M6vYqQBodCQ=s48-c-k-c0x00ffffff-no-rj,0
Shaad Ansari,7 days ago,"Aapki awaaz kam hai Mufti Saab or background sound jyada ho jata hai baar baar , Ammi baaar baar bol rahi awaaj karley",https://yt3.ggpht.com/ytc/AGIKgqOaUZ2RkPxvETcVcTNQbNVfGGjOs8ewJbGrzEAOJg=s48-c-k-c0x00ffffff-no-rj,0
My Passion Birds,2 weeks ago,Birds itny expensive rakhy hn.. Thory paisy jaga pr or cage pr b laga ln .. Jaga or cage ko b maintane kr lain..,https://yt3.ggpht.com/Lv1y02XREVhAfVGkZKODjJKSB1dQ6ABInr6bZp8DcPKDSgew9l9rK18DBXFq2lqB5mhDCWDQjg=s48-c-k-c0x00ffffff-no-rj,0
Malik Ehsan,2 weeks ago,"Harnia or batakhy wagahira daikh kr mery moo ma tu pani Aa gaya, koi batao in sub ka gosht kaha mily ga ",https://yt3.ggpht.com/ytc/AGIKgqOBhMBgYvBwoSyAzVyitfEZ9iol_owbAnuhSZkjNMQUILWPedDbent7TF71vpH0=s48-c-k-c0x00ffffff-no-rj,0
Mr.Chief Loafer,13 days ago,Barbara teddy goats of mufti tariq masood goat farm,https://yt3.ggpht.com/ytc/AGIKgqO5WbdHqlVJ32Sac8RAdiSqqRY0oHGVH_kNiw=s48-c-k-c0x00ffffff-no-rj,0
As Am,6 days ago,"AoA.... 
Namaze isha k vieter or 2 nafal chory thy taky subo sehri me fajar sy pehly path lun gi badqismiti sy rozy k liy ankh tb khuli jb azane fajar hori thi roza to kucha kha k jildi sy rakh liya ab jo viter chot gay unky liy kiya hukam hy plz guide me",https://yt3.ggpht.com/ytc/AGIKgqO3Sm-AqqgOFzPHcJk1VhCmQLkQ0pFD-dsgviJ3d8d6A08HcJLJbtAkhBkbn0cz=s48-c-k-c0x00ffffff-no-rj,0
Salman Sanjari,11 days ago,Mashaalla mashaalla,https://yt3.ggpht.com/ytc/AGIKgqNRnjcWcfEI5kE-E36xMlvhXE2TwqK7-5sCjw=s48-c-k-c0x00ffffff-no-rj,0
Abdul Rehman Jami,2 weeks ago,Akil baligh bakra ,https://yt3.ggpht.com/ytc/AGIKgqPDy7JCarKglhzTOE2r4faZ-ftYqlM_2JQJIHIKcg=s48-c-k-c0x00ffffff-no-rj,0
mohd danish,13 days ago,Jab apko pata tha ap ja hi rahe the to uske khane ke liye kuch lekar jana chahiye tha wo is aas is umeed me tha ki ap use kuch dege lekin kaha janab to kheli haath hi chalay aye ,https://yt3.ggpht.com/ytc/AGIKgqN_qN9YXoluP3Pfx52w5dCetflXOjNaANjQMppm=s48-c-k-c0x00ffffff-no-rj,1
Zahid Zaman,2 weeks ago,Gulshan e hadeed mai kon si side hy ye main yahin rehta ho ?,https://yt3.ggpht.com/ytc/AGIKgqNx6SMY9uM5uqD8bvrVLiGhONtpjNbKT3CPlgELMg=s48-c-k-c0x00ffffff-no-rj,0
MUSLIM,1 month ago,"janab is video k thumbnail me shaitani sign hai jo ek racoon ne hathon se banaya hua hai us ko kindly edit kr den wo ek curse symbol hai shaytan ka .
jazakallah khairan",https://yt3.ggpht.com/iXQhQya8d4An0UTBf4y38mhG9aMpY1Rb95qbkPSi2Mjas2ZO75cVOOJtK4gneNHfBjfoNr7FSQs=s48-c-k-c0x00ffffff-no-rj,1
CAPTAN G,11 days ago,Black peacock,,0
arisha khan,2 weeks ago,Molana Sahab Kya shohr k pesy sy bevi begair ejazat sadqa kheraat kr skti ht,,0
BAMBALA,2 weeks ago,jis shoq me aseel murgay nahi to wo shoq shoq hi nahi,,0
Syed Tahir,2 weeks ago,ایک دن مرزا انجینئر کے ساتھ گزاریں,,0
Farah Shafique,8 days ago,مفتی صاحب۔۔۔۔۔ اگر گھر کا پلا ہوا طوطا جو کندھے پر بیٹھتا  اور باتیں بھی کرتا ہے  بعض اوقات وہ کندھے پر بیٹھا  بیٹ یعنی پوٹی کر دیتا  ہے طوطے کی پوٹی اگر کندھے پر ہی سوکھ جائے اور پتہ نہ چلے یا پھر یاد نہ رہے تو کیا نماز ہو جائے گی,,0
Adeeba Khan,4 weeks ago (edited),حضرت مفتئ طارق معسود میں آپ کی بہت بڑی فن ہوں،،، اور مجھے آپ سے ایک مسلے کا حل بھی پوچھنا ہے---,,20
TraNSPorteR Born To Reborn,13 days ago,Janab itne chote se pinchre mein band keya Howa hay bander ko . You kept the monkey in very small cage why ?,,0
AbdulRehman Kamboh,2 weeks ago (edited),مفتى صاحب ！آپ کے هىں ىه جانور یا کسى اور کے！,,0
Yasir Mahmood,13 days ago,mofti sab cheta garelo janver nai hai cherya ghar kab sy ap ny bana leya hai,https://yt3.ggpht.com/ytc/AGIKgqNZZdo3kE_RjBXFZlofR_GMVUD8AasEd7Qrfg=s48-c-k-c0x00ffffff-no-rj,0
zeeshan hasan,12 days ago,There is no wild life conservation in your Pakistan?  There should be proper conservation. They are not meant to be caged. Learn something from India. They have recently introduced African Cheetah in National Park in India.,https://yt3.ggpht.com/ytc/AGIKgqNxCReBebwNLWzYltjiKBJAA-4XsOUPBk7o-6cJ=s48-c-k-c0x00ffffff-no-rj,0
Khalid Butt,2 weeks ago,اچھا خا ضا چڑیا گھر بنا ہوا ہے,https://yt3.ggpht.com/HI-FSrrwsKbWY7KaAb43A-X30IlnRkMtAQ7pSr4Z5aP-bR9XEI7o8ika6r3TqjBtpLbxia7W=s48-c-k-c0x00ffffff-no-rj,0
The light,3 weeks ago,Those who sacrifice animals in the name of God or Allah to complete religious practices saty away from animals they feel safe...,https://yt3.ggpht.com/ytc/AGIKgqOoLBGspq05pTCGNElp9MulA645JlgK22YqVQ=s48-c-k-c0x00ffffff-no-rj,1
khan jee  Retired,2 weeks ago,"Mufti jee kutch tu tehnay dain Engrazon k Dollars k leay apko kea kea krna phar raha hy. Koi jaaiz or mehnat ka rozgar talash karain pata, nhi ap jaysay mufti kum Mufta zeada lagtay hain.",https://yt3.ggpht.com/C-Mkd7kxSmqAby36FUk4K_lC6cdZk3kOx8jeyDa_difsMIqEHk1924yqkZXMBm178GF-SH0zTQ=s48-c-k-c0x00ffffff-no-rj,0
Hamidd Razza,3 days ago,"Ek suggestion hai aapke liye... ""ye beech beech me Jo aap bewajah chorus"" ""aaaaaa aaaa aaa *"" """" dalte ho wo band karo"" . Bahot hi bura lagta hai.",https://yt3.ggpht.com/ytc/AGIKgqOy961lPiEiBlu_MNwZxjFfh9icHVBIymRVog=s48-c-k-c0x00ffffff-no-rj,0
Tiger,3 weeks ago,"aree y ekiya hogaya, Mifti wala churan nahi bika to Tariq ke Travel vlog suru kiya tha kiya huwa? uska bhi churan nahi bika,,, to ye naya churan bechne ka suru kardiya Tariq ne????",https://yt3.ggpht.com/ytc/AGIKgqMLChG9IKv-siPWLmpayrgKbPvxFmHZhK7c1w=s48-c-k-c0x00ffffff-no-rj,0
Faizan-E-Alahazrat,3 weeks ago,"Wahabi masood
Kawwe khao tumlog",https://yt3.ggpht.com/CP3mEe21xYMC8T0rrg_qA20kIjLJvfFOOTDV1fM_3hrm73X2vc1ggOUe6KyVtIWbWY0npurEaA=s48-c-k-c0x00ffffff-no-rj,1
