Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Mohd Umar Aarif Khan,1 month ago,Mashaallah Bohot khub ,,0
jenabben patel,1 month ago,Mashaallah,,1
Baba Baloch,1 month ago,Mofti sab Allah pak ap ko khosh rake,,0
aliza sehar vlogs,2 weeks ago,Masha allah g masha allah,,0
Syed Muhammad Altaf Hussain,1 month ago,Hamare khaandani Mufti sahab ,,0
Rahees Azad,1 month ago,Thanks God bless you...,,0
Safar-e-Noor  Vlogs,4 weeks ago,Food Look So Tasty,https://yt3.ggpht.com/ZPPMCikhHWfZdq4IxacnVRSqseqqv1bW9lZOdVrISH9tXbSa8cq5J3OxMnQlRjEiykUpUjAjLg=s48-c-k-c0x00ffffff-no-rj,1
Mohd Afzal,1 month ago,Jazakallah mufti sahab,https://yt3.ggpht.com/ytc/AGIKgqMg7tpv5KnafinDMyQ1WA7RVlFG78d2ybP8eg=s48-c-k-c0x00ffffff-no-rj,2
Sumaiya Qidwai,1 month ago (edited),Very nice  and beautiful video. Mufti met your friends.,https://yt3.ggpht.com/CqLJKkGfnJKnZXsgVjo2bGMwkPKRBJnfodvz_VRBcbarMmTvFvfBizokQLBZVusVAdVQDe9I=s48-c-k-c0x00ffffff-no-rj,1
Gufraan Abbasi,1 month ago,MashaAllah,https://yt3.ggpht.com/21chchrkq_fofPehVZiBclsgzDjXtIKBis_UmxgXuiM7kBLWB1FXTecrC1ThtL-J8bFsZ3S7EA=s48-c-k-c0x00ffffff-no-rj,0
Arman siddiqui,1 month ago,صلو ا علی الحبیب صلی اللہ علیہ وسلم,https://yt3.ggpht.com/ytc/AGIKgqNcFhZTn7WKuVIpR6Xhj652H1VqUhHhlmprKNuTfQ=s48-c-k-c0x00ffffff-no-rj,3
Doc On Youtube,1 month ago,"Assalamu'Alaikum Hazrat ️
Hazrat Peshawar bi Ayeein 
Peshawar walay Apse behaad piyar karte Hain 
Mujhe Apne duaoon mein zarur Yaad rakhein Hazrat please ️

Hubaib",https://yt3.ggpht.com/ytc/AGIKgqMSVBRYNR6e7We4JEB5gGbT6RKbX5JiqSGjVXfOUQ=s48-c-k-c0x00ffffff-no-rj,1
Kabir Khan,3 weeks ago,Hazrat ji me india se me app ko bohot ziyada follow karta hu me app ki sari video dekhta hu,https://yt3.ggpht.com/C6XbSck8i4WkUThJqF18semDSanE9dgWUCgwXptxYVF1lIS493WN2qEtWoIiVaXQyWH5mJT0Q2Q=s48-c-k-c0x00ffffff-no-rj,0
gafoorgichhi,1 month ago (edited),"Assalamu alaikum Mufti saab jazakallahu khaira....MA bohot hi khoobsoorat ghar, waha kay log aur mahaul hai...Mufti saab apnay video may kaha ki wahaa oman may sab tauheed parasth log hai....magar shuru may aapnay kaha ki waha par aapko deegar mazhab kay log jaisay hindu aur sikh bhi dikhai diya....zara ispay mukhtasar taur pay wazahat karday to bohot shukriya aap ka",https://yt3.ggpht.com/ytc/AGIKgqNJvKhK6l_OylrwW6yf-qUizZ6dnoAgD2ygjQ=s48-c-k-c0x00ffffff-no-rj,0
Amar Mostwanted,1 month ago,Masaallaah vlog,https://yt3.ggpht.com/ZiJWaiV0C39B_uiItywkXO3N04GRTkSuHdXKNODvx-9ocJ5RuXPHrxNGKIczRK4BQDxwxyK9=s48-c-k-c0x00ffffff-no-rj,0
Mohd. Yasir,1 month ago,ماشاللہ بہت پیارا ہے,https://yt3.ggpht.com/ytc/AGIKgqOd5czpTAgbNAIaf90nNy5pfrSDjuRjkmdEL1vpEtXyHN1WDWMBOKeo6YGPPC6-=s48-c-k-c0x00ffffff-no-rj,2
bint farooq,1 month ago,️️️️️️️️️,https://yt3.ggpht.com/ytc/AGIKgqM3pUwOp5DfiPuAFEMklMKXhGWJrtVSHBHubdQ4L88Jw7bwaclJmfsMP6Ycfk2_=s48-c-k-c0x00ffffff-no-rj,0
eyoon aljarha,1 month ago,Mashallah bhut he khubsurat ,https://yt3.ggpht.com/AH5BYojIjnlGY5AcWMXLVmzVgb3s1ehdmh0qR4orb0lyfrZ33jcojmHn1Wt-ONHWXcIvOhAfpg=s48-c-k-c0x00ffffff-no-rj,1
Arsh Ali,10 days ago,Maulana agar aap 4 shaadiya na karte tabhi aapko bahut sukoon milta (from India),,0
Abdul Malik,1 month ago,یا حافظ یا حفیظ یا رقیب یا وکیل یا سلام، آمین یا رب العالمین، بسم اللہ ماشاء اللہ لا قوۃ الا باللہ، آمین یا رب العالمین,,0
Habibi 000   Qala Pakistani   { Official Channel },1 month ago,,,2
Kabir Khan,3 weeks ago,Meri dil se ye dua he app india ajaye,,0
Shah,2 weeks ago,Allah bus hum Balocho ko pakistan k azaab say azaad karay.,,0
Usman Khan,1 month ago,1st comment Alhamdulillah ,,3
Mian Manan,2 weeks ago,No Bralvi was harmed in this video.,,0
Amed Maghribi,1 month ago,"Janab meko ap se milna hai 
Plz time jaaga baatao 
Mebi oman 🇴🇲 ho 
Tariq masood sahab ",,0
MontainLover,1 month ago,Mufti Mufta,https://yt3.ggpht.com/aVQL_HpjL6Sgt_EevXt9MXa2ytYt2gcPbLSMBDH7Q9ttc7r2C-U7hWCbgojEeN2LJ3SrUjhW=s48-c-k-c0x00ffffff-no-rj,0
Arfa Shaikh,1 month ago,Oman me Seeb area me bhi aayenge aap ?,https://yt3.ggpht.com/ytc/AGIKgqMQG23cx3xETFC-FfyPwxU8k6S_m-pa0jpU5A1lbBhmoBAgnq7pw2YIp4cBfqYP=s48-c-k-c0x00ffffff-no-rj,0
Kabir Khan,3 weeks ago,Assalamu alaikum,https://yt3.ggpht.com/C6XbSck8i4WkUThJqF18semDSanE9dgWUCgwXptxYVF1lIS493WN2qEtWoIiVaXQyWH5mJT0Q2Q=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Zaman,1 month ago,السلام علیکم مفتی صاحب,https://yt3.ggpht.com/ytc/AGIKgqMZzVP3L7qHEMFTrehV-xREsg9OO8VcGow4UA=s48-c-k-c0x00ffffff-no-rj,5
Usman Khan,1 month ago,,https://yt3.ggpht.com/ytc/AGIKgqPzdjFhyeoOgmd7ZTC-elxuUE7NmhxGO1PhGg=s48-c-k-c0x00ffffff-no-rj,1
Balambhaigari Rafiq,2 weeks ago,Kya Mufti sahab vlogging kar sakte Hain kya,https://yt3.ggpht.com/ytc/AGIKgqNGXcd_lr_q9mNf9UiXyXj6aGlUp_cz0mdRHy7kTA=s48-c-k-c0x00ffffff-no-rj,0
Rukhsar Usman,1 month ago,Mufti sahab aapse sawal kese kiya jaega plzz allah ke liye batadein,https://yt3.ggpht.com/ytc/AGIKgqOlvAVFf0k5cQitkHzhbCtqscGM7WA1A3EQoE-TrWG5iz3tLvqKhVATC9DJtM-T=s48-c-k-c0x00ffffff-no-rj,0
Amar Mostwanted,1 month ago,Mohammad saw,https://yt3.ggpht.com/ZiJWaiV0C39B_uiItywkXO3N04GRTkSuHdXKNODvx-9ocJ5RuXPHrxNGKIczRK4BQDxwxyK9=s48-c-k-c0x00ffffff-no-rj,0
Mohammad Asif,1 month ago,,https://yt3.ggpht.com/ytc/AGIKgqPlvAmQHdETDqvIHt4cKT2T5TAVTqMuqrSWWg=s48-c-k-c0x00ffffff-no-rj,0
Fachi Faraz,2 weeks ago,Humare pakistan k mullah ko sabak seekhna chaye phir to in mulk se ,https://yt3.ggpht.com/ytc/AGIKgqPwxbQlRKtxCf4B13zHlQ9qN1NB2Ixw6QRRkw=s48-c-k-c0x00ffffff-no-rj,0
Sher's Realm🧕,1 month ago,It's vlogging not vloging. For the first banner. Extra g needed,https://yt3.ggpht.com/T0ZlyS4xrnFL_LHJ-pJv3-bee-ZIX8s-EtJ7RfydrwnCMXRIXEKFgJYY4nsF0McE7KdYHVGB=s48-c-k-c0x00ffffff-no-rj,0
Mr Faizan,1 month ago,Kya haal he Mufti sahab,https://yt3.ggpht.com/ytc/AGIKgqNiCz2Txgvz_RgdJ2j8BS06sSZ6PVMdLbRaWQ=s48-c-k-c0x00ffffff-no-rj,2
Jamal Yasin,1 month ago,Kia life hai hamare moulana shahab ka. Gareeb dekhe to ranj ho,,0
Maaz Jan,1 month ago,استاد جی اپنی سمندر والی ویڈیو کب اپلوڈ کرنگے  معاذ جزیرہ شمس,,3
Rooh Ullah,1 month ago,Mufti sahab ki pic k sath thumbnail p ese alfaz likhna sahi nhi change karden ese .,https://yt3.ggpht.com/ytc/AGIKgqMpoy_Xb9ggSfk-6lQsuqTzhMaIFazbadg0oQ=s48-c-k-c0x00ffffff-no-rj,2
KAMRAN ALI Official,1 month ago,Hazrt hamreh india ke olama koe nhe teh,https://yt3.ggpht.com/V_87VvfO_OalN8za7_-ch8yhXuhB6VGSzV3rotvcB7X7NbDMKzXlKJHayDd60_lckuFl_PHzBg=s48-c-k-c0x00ffffff-no-rj,0
Kabir Khan,3 weeks ago,Markaz nizamuddin bangle wali masji me delhi me,https://yt3.ggpht.com/C6XbSck8i4WkUThJqF18semDSanE9dgWUCgwXptxYVF1lIS493WN2qEtWoIiVaXQyWH5mJT0Q2Q=s48-c-k-c0x00ffffff-no-rj,0
Lifen Time,1 month ago,Mukri saab ye zakhala kya hai,https://yt3.ggpht.com/ytc/AGIKgqOASBF93de3PRXD2eUKgKuFMIBA2fq6D_j_ExZ2qA=s48-c-k-c0x00ffffff-no-rj,0
BURN_It,2 weeks ago,LOGO ka paisa chura chura ka farmhouse khol liya,https://yt3.ggpht.com/gLFHIwmAlWR9ggPcjgFRvW2TJqJsOyMwkbnpiBCNJ00dz54GEz3mm7SMkNTnCvbp9ZVBQrYc=s48-c-k-c0x00ffffff-no-rj,0
Taimur Ahmed,1 month ago,"10:45 Mufti sahab, petrol sirf apkay liye thori huwa hai mehnga. Sab kay liye huwa hai. Chill karein. Pakistan ki buraiyyaan karna band karein please.",https://yt3.ggpht.com/ytc/AGIKgqMowxO_odpFpVY3zMubB83m7-I1xYjZOmkJm57MgcrS5Udy9qN9fCTxRVoW7uOG=s48-c-k-c0x00ffffff-no-rj,0
Spain Embassy,4 weeks ago,Jnb Aik baaat bataey k Yeh Sab Sehr o Tafreee Apney Kharchey Sey kar Rahey ho Ya Dosrey K Kando per Sawar ho Ap.,https://yt3.ggpht.com/AA3vk0uRIIU_sIHi0zkgmO-NXKhmZvj2-KQpbD8nt2AaQZ-rNtFrNO0ZDNFXsKcN5NckNlSWxA=s48-c-k-c0x00ffffff-no-rj,0
Junaid khan,12 days ago,ماشاءاللہ مولانا آپ بہت اچھے ہیں بس عمران نیازی کی پیروکاری مت کریں  یوتھی نہ بنے عالم ہیں عالم بنے,https://yt3.ggpht.com/ytc/AGIKgqNGaLZddL3cRYeRY2t43emQqUg6uuS0ulSespILhw=s48-c-k-c0x00ffffff-no-rj,0
