Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Abdul Rehman,1 month ago,Enjoy Your Holiday's!!!! Upon Awaam Chandaa,https://yt3.ggpht.com/ytc/AGIKgqNasL5tpxfia3BaSW9CNvQP7hncqfopO11-bnPcmeXW8hgM2sLSucsaf--noEpp=s48-c-k-c0x00ffffff-no-rj,2
At your service,1 month ago,Ohiooo bht khoob,https://yt3.ggpht.com/ytc/AGIKgqN41Ugk9yD6KnTT9v4BiqwichQB2xWe38YK1g=s48-c-k-c0x00ffffff-no-rj,0
Zia Ur Rahman,1 month ago,yahi to age hai adventures ki mufti sahab,https://yt3.ggpht.com/ytc/AGIKgqOM42actiSFT4ffKEZYOSHhbRDf2AbU1tV6a6e1SA=s48-c-k-c0x00ffffff-no-rj,2
Rana Afnan,1 month ago,Please sab duwa kare ALLAH mare maa bape brothers sisters husbande mari or all Muslims ki sari problems hale kare de jalde aze jalde ameen,https://yt3.ggpht.com/ytc/AGIKgqNRBj74MS9-OuMlhnuis5FdagQTmuO7dExOhlgwKSyJk_hAdt-c2jj5ywi4OqaL=s48-c-k-c0x00ffffff-no-rj,1
Mufti Tariq Masood Fanpage,1 month ago,Assalamu alaikum wa Rahmatullah hi wabarakatu,https://yt3.ggpht.com/Ggt9TPXGf_JqplA9O0k-F5faHBTNl6AHjo59Yzijm1XypqQZPfORTy0PBL0MqHAW6euObNP0gg=s48-c-k-c0x00ffffff-no-rj,2
Rohani Sakoon,1 month ago,Wah mufti shab,https://yt3.ggpht.com/SxGnEewOuoZxCmtTjRcEgnIXQqovFd_7cIx5zga4Y-xbHTwaLnE_3zZku5gZVzwQvbfbHipzdas=s48-c-k-c0x00ffffff-no-rj,0
AMS ISLAMIC EDUCATION,1 month ago,best man,,0
فوزیہ,1 month ago,ماشاءالله ھمارے مرشد,,1
Zubair Ali Siyal,1 month ago,"Assallam O Alaikum.
Masha Allah aur Mufti Sahab thora ehteyat karen",,2
Farooq butt,1 month ago,meray bhaio aisi deendari to har koi karny kyliye tiyar hai,,0
2/Lt Usman Laiaqt Shaheed ❤️,4 weeks ago,ماشاءاللہ,,0
Ch Abdullah,1 month ago,Koi baat nahi mufti sahab hum garib hai to kiya huwa dil wale hai,,0
Adam Imran Mani,1 month ago,I hope they were wearing seat belts it sets a good example also speeding is not to be encouraged sheikh! ,,0
YASEEN KHAN,1 month ago,mufti sahab qatar world ke chokidar bhi hamare fauji hy uss ki bhi hifazat hm karte hy,https://yt3.ggpht.com/ytc/AGIKgqPllqYhLMVqPB9BYLPHfI2dsw2rDjOakB0EXoHmEw=s48-c-k-c0x00ffffff-no-rj,0
Usman Khan,1 month ago,1st comment Alhamdulillah ,https://yt3.ggpht.com/ytc/AGIKgqPzdjFhyeoOgmd7ZTC-elxuUE7NmhxGO1PhGg=s48-c-k-c0x00ffffff-no-rj,7
shaheqa ahmed,1 month ago,Islam isn't against picnic very beautiful religion,https://yt3.ggpht.com/ytc/AGIKgqM_kvxxZQU0HUiqF1CBIO_d9qT-1ZeX4fmi8g=s48-c-k-c0x00ffffff-no-rj,1
Khaja Hasham Ali,1 month ago,mufti b like 'dill garden garden horiyaye',https://yt3.ggpht.com/ytc/AGIKgqNWLC2bUuzKKUZK_OHA4hyx3Kk0tZVXzycXTQ=s48-c-k-c0x00ffffff-no-rj,0
Mohd Shariq,1 month ago,Moauj hai Maulana aap ke,https://yt3.ggpht.com/ytc/AGIKgqNA7fCaWGA20-21nWUwShXmGADH8R6kRRJrkrnX=s48-c-k-c0x00ffffff-no-rj,0
Bilal Ahmed,1 month ago,Mufti Sahab loud  the voice against the Pakistani school's,https://yt3.ggpht.com/u2RL6EZlUHZK3U6a17AmndPTqyfBPi18vOyaf2X70W4V86aM9-MymgvTENnvJMqHwi8YYIQG=s48-c-k-c0x00ffffff-no-rj,1
it's Ashar,2 weeks ago,i am from oman,https://yt3.ggpht.com/ytc/AGIKgqO95jCG8I-WbuZfMZfUBy5O2yVfUKl4ApC8kpAP3A=s48-c-k-c0x00ffffff-no-rj,0
Atlas Earthling,1 month ago,"Jin logon ko iss cheez ka shauk hota Hai, woh hi log chanday khatay hain apni luxurys keliye",https://yt3.ggpht.com/ytc/AGIKgqO-P3w9WwrFCjxHWYvY0KG5JS_V5cla0LUlQ-Bu6YCEHgx0iyHHsz9FIFqOUzBv=s48-c-k-c0x00ffffff-no-rj,1
hadir ali,1 month ago,Tiktoker+vloger MUFTI ,https://yt3.ggpht.com/ytc/AGIKgqOwBVfcopyG3qXQxuXu-40afYq_HFWpDUmczHogIV-tAPBT3LxKpnjbMAstB8A_=s48-c-k-c0x00ffffff-no-rj,0
Travel With Jahanzaib,1 month ago,I m from Oman,https://yt3.ggpht.com/UqfVu3ZhbH7zzdgVRS_ZGrrBDrKYwggz3M76M29cZw4mDJ1sZoVdgGQwYljWcIG84fEOgJ2xSQE=s48-c-k-c0x00ffffff-no-rj,0
Sajjad Khan,1 month ago,Be careful..,https://yt3.ggpht.com/ytc/AGIKgqPVyKUCgxD78LlUREMnViw1uIgj1QMqV750oQ0YICD05uIrtf5jk1xR5d9XGzT-=s48-c-k-c0x00ffffff-no-rj,0
AMAAN OFFICIAL,1 month ago,Assalamualaikum mufti sahab aap. Kaha hai muscat me?,https://yt3.ggpht.com/ytc/AGIKgqPDhMjQwMsEHbBXoQXhka7qm6GplCneI7Vqk0zBxw=s48-c-k-c0x00ffffff-no-rj,0
Kamran,1 month ago,Mazboot Fauj ,https://yt3.ggpht.com/dPWRf20NQ3VTfcDcD_mdV7YEi1rxLA4scPA0Xrw154j0mwfXFAtZn_UV4ExFGHncJqiLJdPRzoU=s48-c-k-c0x00ffffff-no-rj,0
modern Khan,1 month ago,Dom driver : jalwa hai hamara,,0
mohammadbaloch444 mohammadbaloch444,1 month ago,Mufti saab back ground speak funy balochi ,,0
Kurulus Editz,1 month ago,Mufti sb Qatar kaisa country hai? Islamic point of view se,,0
Rahman Saeed,1 month ago,driver kamal hy,,0
Mr Khan,1 month ago,"Now you can leave your past profession you know the great imam of TWO rakats, now it's time you can be great vlogor.",,0
iftikhar Hussain,1 month ago,mufti sb i love youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,,0
Sihaan Achakzai,1 month ago,Kesi hifazat....,,0
my channel,1 month ago,what is Isport car ?,https://yt3.ggpht.com/ytc/AGIKgqOwhLxJ3InlJBqLt4g-NREKQRr-FeKuYyiXQd3kNg=s48-c-k-c0x00ffffff-no-rj,0
Owais Ejaz,1 month ago,Mufti sahab doing side missions,https://yt3.ggpht.com/ytc/AGIKgqOpig-Zl1yMSr8xljs3FTAcp8I0fwr8yAzvvBefJQ=s48-c-k-c0x00ffffff-no-rj,0
